cluster,antecedents,consequents,antecedent_support,consequent_support,support,confidence,lift,leverage,conviction,rule_rank
2,cooking oil,dog food,0.12239817157783038,0.149498000163252,0.03632356542323076,0.29676558852950985,1.9850806579716216,0.018025283548706528,1.2094146503131378,12
2,dog food,cooking oil,0.149498000163252,0.12239817157783038,0.03632356542323076,0.24297024297024297,1.9850806579716216,0.018025283548706528,1.1592699233719463,13
2,pet food,cooking oil,0.0890539547792017,0.12239817157783038,0.021386009305362826,0.24014665444546288,1.9620117796674663,0.01048596806861375,1.1549621167775477,14
2,cooking oil,pet food,0.12239817157783038,0.0890539547792017,0.021386009305362826,0.17472490830276757,1.9620117796674663,0.01048596806861375,1.1038089655018883,15
2,pet food,napkins,0.0890539547792017,0.12668353603787447,0.02171251326422333,0.24381301558203486,1.9245832821491682,0.010430843374637089,1.1548948632517322,16
2,napkins,pet food,0.12668353603787447,0.0890539547792017,0.02171251326422333,0.1713917525773196,1.9245832821491682,0.010430843374637089,1.0993687886334984,17
2,babies food,dog food,0.14043751530487308,0.149498000163252,0.040159986939841644,0.28596338273757627,1.9128241342713876,0.019164859253867024,1.191118185363553,18
2,dog food,babies food,0.149498000163252,0.14043751530487308,0.040159986939841644,0.2686322686322686,1.9128241342713874,0.019164859253867024,1.1752808441352183,19
2,napkins,fresh bread,0.12668353603787447,0.09035997061464371,0.021794139253938454,0.1720360824742268,1.9038970608778252,0.01034701866019696,1.098646945996944,20
3,airpods,bluetooth headphones,0.12080751976073488,0.06857509079256568,0.03172399060029908,0.26259946949602125,3.8293710800961858,0.02343960396428201,1.2631193912633192,1
3,bluetooth headphones,airpods,0.06857509079256568,0.12080751976073488,0.03172399060029908,0.4626168224299066,3.8293710800961853,0.02343960396428201,1.6360625284452412,2
3,laptop,bluetooth headphones,0.04849391155735954,0.06857509079256568,0.012604144413586841,0.2599118942731278,3.790179367889443,0.009278670025654261,1.2585324666076643,3
3,bluetooth headphones,laptop,0.06857509079256568,0.04849391155735954,0.012604144413586841,0.18380062305295952,3.7901793678894427,0.009278670025654261,1.165776543473617,4
3,bluetooth headphones,energy drink,0.06857509079256568,0.0825678273873104,0.020828882717368085,0.3037383177570094,3.678652174438709,0.015166786457738383,1.3176542613363462,5
3,energy drink,bluetooth headphones,0.0825678273873104,0.06857509079256568,0.020828882717368085,0.25226390685640365,3.678652174438709,0.015166786457738383,1.2456599564313957,6
3,energy drink,airpods,0.0825678273873104,0.12080751976073488,0.034180730613116855,0.4139715394566624,3.4267034061832655,0.024205916174423407,1.5002556009380836,7
3,airpods,energy drink,0.12080751976073488,0.0825678273873104,0.034180730613116855,0.28293545534924847,3.4267034061832655,0.024205916174423407,1.2794276044697312,8
3,laptop,airpods,0.04849391155735954,0.12080751976073488,0.01944029053621021,0.4008810572687224,3.3183452326700085,0.01358186135746917,1.4674756839287735,9
3,airpods,laptop,0.12080751976073488,0.04849391155735954,0.01944029053621021,0.16091954022988506,3.3183452326700085,0.01358186135746917,1.133986708143969,10
